0,00012016000605513049
0,00012016000605513049
0,0006694628908785841
0,0006694628908785841
0,0006694628908785841
0,0006694628908785841
0,0006694628908785841
0,0006694628908785841
0,0006694628908785841
0,00012016000605513049
0,0015620800787166968
0,0015620800787166968
0,0015620800787166968
0,00012016000605513049
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
2,9107082212112356E-05
0,00012016000605513049
0,00012016000605513049
0,00012016000605513049
0,0046862402361500894
0,00012016000605513049
0,0046862402361500894
0,00012016000605513049
0,00012016000605513049
0,00012016000605513049
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
6,5086669946529E-05
0,00012016000605513049
0,000520693359572232
0,000520693359572232
0,000520693359572232
0,000520693359572232
0,000520693359572232
0,000520693359572232
0,000520693359572232
0,000520693359572232
0,000520693359572232
0,00012016000605513049
0,0007810400393583484
0,0007810400393583484
0,0007810400393583484
0,0007810400393583484
0,0007810400393583484
0,0007810400393583484
0,00012016000605513049
0,0046862402361500894
0,00012016000605513049
0,0011715600590375224
0,0011715600590375224
0,0011715600590375224
0,0011715600590375224
0,00012016000605513049
0,0011715600590375224
0,0011715600590375224
0,0011715600590375224
0,0011715600590375224
0,00012016000605513049
0,00012016000605513049
0,00022315429695952805
0,00022315429695952805
0,00022315429695952805
0,00022315429695952805
0,00022315429695952805
0,00022315429695952805
0,00022315429695952805
0,00022315429695952805
0,00022315429695952805
0,00022315429695952805
0,00022315429695952805
0,00022315429695952805
0,00022315429695952805
0,00022315429695952805
0,00022315429695952805
0,00022315429695952805
0,00022315429695952805
0,00022315429695952805
0,00022315429695952805
0,00022315429695952805
0,00022315429695952805
0,00012016000605513049
0,000260346679786116
0,000260346679786116
0,000260346679786116
0,000260346679786116
0,000260346679786116
0,000260346679786116
0,000260346679786116
0,000260346679786116
0,000260346679786116
0,000260346679786116
0,000260346679786116
0,000260346679786116
0,000260346679786116
0,000260346679786116
0,000260346679786116
0,000260346679786116
0,000260346679786116
0,000260346679786116
0,00012016000605513049
0,0023431201180750447
0,0023431201180750447
0,00012016000605513049
0,0005857800295187612
0,0005857800295187612
0,0005857800295187612
0,0005857800295187612
0,0005857800295187612
0,0005857800295187612
0,0005857800295187612
0,0005857800295187612
0,00012016000605513049
0,0023431201180750447
0,0023431201180750447
0,00012016000605513049
0,00012016000605513049
0,00012016000605513049
0,0002130109198250042
0,0002130109198250042
0,0002130109198250042
0,0002130109198250042
0,0002130109198250042
0,0002130109198250042
0,0002130109198250042
0,0002130109198250042
0,0002130109198250042
0,0002130109198250042
0,0002130109198250042
0,0002130109198250042
0,0002130109198250042
0,0002130109198250042
0,0002130109198250042
0,0002130109198250042
0,0002130109198250042
0,0002130109198250042
0,0002130109198250042
0,0002130109198250042
0,0002130109198250042
0,0002130109198250042
0,00012016000605513049
0,00012016000605513049
0,0005857800295187612
0,0005857800295187612
0,0005857800295187612
0,0005857800295187612
0,0005857800295187612
0,0005857800295187612
0,0005857800295187612
0,0005857800295187612
0,00012016000605513049
0,00012016000605513049
0,0009372480472300185
0,0009372480472300185
0,0009372480472300185
0,0009372480472300185
0,0009372480472300185
0,00012016000605513049
0,00012016000605513049
0,0046862402361500894
0,00012016000605513049
0,0006694628908785841
0,0006694628908785841
0,0006694628908785841
0,0006694628908785841
0,0006694628908785841
0,0006694628908785841
0,0006694628908785841
0,00012016000605513049
0,0046862402361500894
0,00012016000605513049
0,00012016000605513049
0,00012016000605513049
0,0015620800787166968
0,0015620800787166968
0,0015620800787166968
0,00012016000605513049
0,0011715600590375224
0,0011715600590375224
0,0011715600590375224
0,0011715600590375224
0,00012016000605513049
0,0046862402361500894
0,00012016000605513049
0,0046862402361500894
0,00016736572271964603
0,00016736572271964603
0,00016736572271964603
0,00016736572271964603
0,00016736572271964603
0,00016736572271964603
0,00016736572271964603
0,00016736572271964603
0,00016736572271964603
0,00016736572271964603
0,00016736572271964603
0,00016736572271964603
0,00016736572271964603
0,00016736572271964603
0,00016736572271964603
0,00016736572271964603
0,00016736572271964603
0,00016736572271964603
0,00016736572271964603
0,00016736572271964603
0,00016736572271964603
0,00016736572271964603
0,00016736572271964603
0,00016736572271964603
0,00016736572271964603
0,00016736572271964603
0,00016736572271964603
0,00016736572271964603
0,0046862402361500894
0,00012332211147763396
0,00012332211147763396
0,00012332211147763396
0,00012332211147763396
0,00012332211147763396
0,00012332211147763396
0,00012332211147763396
0,00012332211147763396
0,00012332211147763396
0,00012332211147763396
0,00012332211147763396
0,00012332211147763396
0,00012332211147763396
0,00012332211147763396
0,00012332211147763396
0,00012332211147763396
0,00012332211147763396
0,00012332211147763396
0,00012332211147763396
0,00012332211147763396
0,00012332211147763396
0,00012332211147763396
0,00012332211147763396
0,00012332211147763396
0,00012332211147763396
0,00012332211147763396
0,00012332211147763396
0,00012332211147763396
0,00012332211147763396
0,00012332211147763396
0,00012332211147763396
0,00012332211147763396
0,00012332211147763396
0,00012332211147763396
0,00012332211147763396
0,00012332211147763396
0,00012332211147763396
0,00012332211147763396
0,0007810400393583484
0,0007810400393583484
0,0007810400393583484
0,0007810400393583484
0,0007810400393583484
0,0007810400393583484
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
8,520436793000164E-05
0,0023431201180750447
0,0023431201180750447
4,1618474566164205E-06
4,1618474566164205E-06
4,1618474566164205E-06
4,1618474566164205E-06
4,1618474566164205E-06
4,1618474566164205E-06
4,1618474566164205E-06
4,1618474566164205E-06
4,1618474566164205E-06
4,1618474566164205E-06
4,1618474566164205E-06
4,1618474566164205E-06
4,1618474566164205E-06
4,1618474566164205E-06
4,1618474566164205E-06
4,1618474566164205E-06
4,1618474566164205E-06
4,1618474566164205E-06
4,1618474566164205E-06
4,1618474566164205E-06
4,1618474566164205E-06
4,1618474566164205E-06
4,1618474566164205E-06
4,1618474566164205E-06
4,1618474566164205E-06
4,1618474566164205E-06
4,1618474566164205E-06
4,1618474566164205E-06
4,1618474566164205E-06
4,1618474566164205E-06
4,1618474566164205E-06
4,1618474566164205E-06
4,1618474566164205E-06
4,1618474566164205E-06
